"date","ARIMA","UCM","ML"
"2017-12-22 23:10:00",30650.9790714278,29119.8616623062,30245.7048071448
"2017-12-22 23:20:00",29941.0072643478,28454.9528998732,29513.3984288097
"2017-12-22 23:30:00",29242.8166163113,27816.6835954262,28758.4375471117
"2017-12-22 23:40:00",28587.0147711902,27211.9631525697,28087.7128752146
"2017-12-22 23:50:00",27910.9577232038,26647.7009749077,27394.9100199058
"2017-12-23 00:00:00",26330.0910911446,26130.8064660447,26685.1973240894
"2017-12-23 00:10:00",25806.1544655303,25666.1311630303,25939.9989910692
"2017-12-23 00:20:00",25428.3510473956,25250.2951366964,25608.7997394561
"2017-12-23 00:30:00",24889.6808916807,24877.8605913205,25159.3150304971
"2017-12-23 00:40:00",24414.7170633991,24543.38973118,24721.6588672726
"2017-12-23 00:50:00",24022.2090769265,24241.4447605521,24183.460074956
"2017-12-23 01:00:00",23775.7415989167,23966.5878837144,24017.8604443235
"2017-12-23 01:10:00",23480.7186665234,23713.9403362138,23574.2900082318
"2017-12-23 01:20:00",23255.7518350664,23480.8594786755,23249.005029486
"2017-12-23 01:30:00",23071.3172359229,23265.2617029946,23160.2909364766
"2017-12-23 01:40:00",22813.9139407327,23065.0634010658,22959.2056782921
"2017-12-23 01:50:00",22749.4192492493,22878.180964784,22657.5777813637
"2017-12-23 02:00:00",22475.6478560884,22702.530786044,22466.5768653975
"2017-12-23 02:10:00",22263.3850285454,22536.3882042511,22425.2359259938
"2017-12-23 02:20:00",22057.5155548518,22379.4643488509,22183.2056068847
"2017-12-23 02:30:00",21917.2042734136,22231.8292967994,21940.1309036454
"2017-12-23 02:40:00",21863.5467471203,22093.5531250526,21805.84862
"2017-12-23 02:50:00",21845.7718543797,21964.7059105667,21722.9348250508
"2017-12-23 03:00:00",21546.4840059346,21845.3577302974,21650.5911830784
"2017-12-23 03:10:00",21507.4883630558,21736.5703561436,21513.8819517853
"2017-12-23 03:20:00",21377.5340722032,21643.3723397746,21429.9056076716
"2017-12-23 03:30:00",21245.5530908332,21571.7839278028,21415.5805660979
"2017-12-23 03:40:00",21069.5859626051,21527.8253668401,21423.4434630673
"2017-12-23 03:50:00",21160.2288588201,21517.5169034988,21427.3862990522
"2017-12-23 04:00:00",21185.053452938,21546.878784391,21557.5002892637
"2017-12-23 04:10:00",21137.5364815441,21618.3915117555,21638.3284708925
"2017-12-23 04:20:00",20989.9943247628,21720.3766103376,21654.0998400187
"2017-12-23 04:30:00",21226.8785013079,21837.6158605091,21768.4424297586
"2017-12-23 04:40:00",21396.2587819182,21954.8910426419,22217.9269624112
"2017-12-23 04:50:00",21626.2910080629,22056.9839371079,22854.8498034844
"2017-12-23 05:00:00",21722.4622554887,22128.6763242788,22722.864582329
"2017-12-23 05:10:00",21803.4667612025,22157.9073856598,22539.5202629629
"2017-12-23 05:20:00",21666.3302109816,22145.2459072883,22364.2472784637
"2017-12-23 05:30:00",22132.3459927055,22094.4180763349,22312.3941858022
"2017-12-23 05:40:00",22664.7131642806,22009.1500799702,21953.7793584146
"2017-12-23 05:50:00",22512.9262461086,21893.1681053649,21386.0092017615
"2017-12-23 06:00:00",22306.8154603168,21750.1983396895,20776.8391446891
"2017-12-23 06:10:00",22426.4945724519,21587.4335670277,20189.4947561853
"2017-12-23 06:20:00",22418.2752140077,21425.9329591141,20400.4981197833
"2017-12-23 06:30:00",22069.7228216452,21290.2222845965,20782.9581118285
"2017-12-23 06:40:00",21673.8838360278,21204.8273121225,20830.2009589217
"2017-12-23 06:50:00",20938.5029988829,21194.27381034,20830.0455179885
"2017-12-23 07:00:00",21228.046983835,21283.0875478964,21049.0140782253
"2017-12-23 07:10:00",21447.8980651326,21488.0507054122,21125.9836423623
"2017-12-23 07:20:00",21646.215171697,21794.9711113981,21125.7812149041
"2017-12-23 07:30:00",21756.879939728,22181.9130063376,21721.1288199537
"2017-12-23 07:40:00",21934.8386470285,22626.940630714,22657.5543421352
"2017-12-23 07:50:00",22203.4943063711,23108.1182250107,23288.4090463296
"2017-12-23 08:00:00",22790.3842780595,23603.5100297112,24011.9212115167
"2017-12-23 08:10:00",23491.3303156346,24094.5604483153,24682.2045180501
"2017-12-23 08:20:00",23873.5986015704,24576.2345363885,25320.945325604
"2017-12-23 08:30:00",24342.4907095855,25046.8775125128,26012.9144912965
"2017-12-23 08:40:00",24797.1603492634,25504.8345952702,26570.8267804195
"2017-12-23 08:50:00",25232.6560907142,25948.4510032427,27036.0823609311
"2017-12-23 09:00:00",25806.6140128735,26376.0719550121,27558.5092740925
"2017-12-23 09:10:00",26050.258599697,26786.3549795974,28094.7360566691
"2017-12-23 09:20:00",26612.1942882395,27179.2068477651,28727.5626512429
"2017-12-23 09:30:00",27078.6657005005,27554.8466407185,29125.7895982734
"2017-12-23 09:40:00",27370.3121304773,27913.493439661,29691.5880598812
"2017-12-23 09:50:00",27585.6495602504,28255.366325796,30212.0432686214
"2017-12-23 10:00:00",27865.5456207201,28580.6843803269,30584.6419832431
"2017-12-23 10:10:00",28435.5162436393,28889.8193066962,30866.5552625607
"2017-12-23 10:20:00",28738.0621687216,29183.7532973034,31134.6686821149
"2017-12-23 10:30:00",28804.0002064173,29463.6211667871,31428.4105859442
"2017-12-23 10:40:00",28854.2033034097,29730.5577297858,31949.0802348924
"2017-12-23 10:50:00",29167.1794938505,29985.6978009381,32148.3388069237
"2017-12-23 11:00:00",29470.8044909583,30230.1761948828,32144.3788090077
"2017-12-23 11:10:00",29806.1568665243,30464.2804939765,32144.0708041824
"2017-12-23 11:20:00",29879.9448090932,30684.9093514492,32230.7792441494
"2017-12-23 11:30:00",29957.5644321957,30888.114188249,32404.2644269774
"2017-12-23 11:40:00",30050.8462064518,31069.946425324,32765.0348383546
"2017-12-23 11:50:00",29965.7743848134,31226.4574836224,33129.7478370678
"2017-12-23 12:00:00",30240.9409180055,31353.6987840922,33252.3474799119
"2017-12-23 12:10:00",30598.0614919811,31447.8409636199,33208.9757237392
"2017-12-23 12:20:00",30970.4739818614,31505.5315228449,33203.0437190802
"2017-12-23 12:30:00",30952.912867455,31523.537178345,33202.7255702139
"2017-12-23 12:40:00",30998.5539119493,31498.6246466978,33364.3469996309
"2017-12-23 12:50:00",31273.9760514339,31427.5606444812,33305.5764488326
"2017-12-23 13:00:00",31246.637889681,31307.1118882729,32980.2881484878
"2017-12-23 13:10:00",31255.8906543465,31137.9810377377,32570.2277694628
"2017-12-23 13:20:00",31107.7868165952,30936.6145248886,32353.3689695714
"2017-12-23 13:30:00",31018.9284977718,30723.3947248257,32237.0537654589
"2017-12-23 13:40:00",30678.607304076,30518.704012649,32197.6077651971
"2017-12-23 13:50:00",30502.6603534031,30342.9247634588,32197.2992503363
"2017-12-23 14:00:00",30231.4766290809,30216.439352355,32032.8395104838
"2017-12-23 14:10:00",30282.6425338297,30152.3776955895,31964.8753688836
"2017-12-23 14:20:00",30316.1230207243,30134.8598740213,31917.7556956077
"2017-12-23 14:30:00",30275.4576557144,30140.7535096611,31599.9577389985
"2017-12-23 14:40:00",30322.0084824143,30146.9262245197,31377.2952210262
"2017-12-23 14:50:00",30282.1733103633,30130.2456406078,31210.7312056861
"2017-12-23 15:00:00",30229.8000580598,30067.5793799363,30837.1147063289
"2017-12-23 15:10:00",30297.9887584547,29950.3878862397,30691.3271666424
"2017-12-23 15:20:00",30111.9360187329,29828.5028901484,30677.3312296113
"2017-12-23 15:30:00",30189.8940408088,29766.3489440166,30851.2408626995
"2017-12-23 15:40:00",30076.4568333043,29828.3506001986,31136.640125294
"2017-12-23 15:50:00",29886.8859620244,30078.9324110487,31058.1301542633
"2017-12-23 16:00:00",29723.5634883076,30582.5189289212,30754.5277885037
"2017-12-23 16:10:00",29904.72673991,31377.6011422549,30671.7108505845
"2017-12-23 16:20:00",29969.8299496632,32398.9357838277,30671.416956744
"2017-12-23 16:30:00",30186.315879464,33555.346022502,30880.3552640676
"2017-12-23 16:40:00",30890.5424859202,34755.6550271404,31091.4962680695
"2017-12-23 16:50:00",31627.9437209306,35908.6859666053,31144.5587571722
"2017-12-23 17:00:00",32622.3495923882,36923.2620097593,31183.9540783355
"2017-12-23 17:10:00",34249.9586220897,37728.1963839098,31617.6673300152
"2017-12-23 17:20:00",36738.8301650743,38332.2625501442,32338.4274984132
"2017-12-23 17:30:00",37989.144886756,38764.2240279951,33639.3739341169
"2017-12-23 17:40:00",38446.2848220725,39052.8443369949,35270.4918672579
"2017-12-23 17:50:00",38849.3112725035,39226.8869966761,37690.1921104872
"2017-12-23 18:00:00",38973.7412294465,39315.115526571,39647.9294155859
"2017-12-23 18:10:00",39014.1088991892,39343.590058759,40759.151878194
"2017-12-23 18:20:00",38927.9277307142,39327.5571755069,41457.0346430117
"2017-12-23 18:30:00",38698.1058388939,39279.560071628,41687.690846874
"2017-12-23 18:40:00",38814.6778855059,39212.141941936,41674.222802636
"2017-12-23 18:50:00",38799.572352839,39137.8459812443,41565.9051065854
"2017-12-23 19:00:00",38804.5872352818,39069.2153843665,41522.422688593
"2017-12-23 19:10:00",38846.0807794252,39014.4615617491,41500.8474816683
"2017-12-23 19:20:00",38686.4615166343,38964.4687863707,41398.2219070998
"2017-12-23 19:30:00",38426.7390856566,38905.7895468428,41347.0749329862
"2017-12-23 19:40:00",38247.0926452599,38824.9763317769,41346.6787486746
"2017-12-23 19:50:00",38267.6840339385,38708.5816297845,41159.8096905043
"2017-12-23 20:00:00",38103.7594260569,38543.1579294772,40781.2924180902
"2017-12-23 20:10:00",38327.1124163182,38318.9811012942,40570.3479445883
"2017-12-23 20:20:00",38201.6944322581,38041.2205429858,40471.7757448315
"2017-12-23 20:30:00",38113.0723686239,37718.7690341299,40043.9722858892
"2017-12-23 20:40:00",37808.6890870308,37360.5193543046,39521.5396238117
"2017-12-23 20:50:00",37475.8660820455,36975.3642830877,39044.4501547204
"2017-12-23 21:00:00",37171.7016591596,36572.1966000572,38547.6462381629
"2017-12-23 21:10:00",36707.8113886574,36157.2561849878,38177.0147856232
"2017-12-23 21:20:00",36251.3438396121,35726.1713184401,37883.2696169387
"2017-12-23 21:30:00",35918.6603475594,35271.9173811717,37396.3228721313
"2017-12-23 21:40:00",35444.7145161387,34787.46975394,36842.3470908492
"2017-12-23 21:50:00",35239.7225173225,34265.8038175025,36288.3712969736
"2017-12-23 22:00:00",34659.5249004981,33699.8949526165,35604.2801685324
"2017-12-23 22:10:00",34376.2743772637,33085.6512018659,35189.3303139789
"2017-12-23 22:20:00",33932.0485184163,32430.7112551406,34637.3536383679
"2017-12-23 22:30:00",33287.9463986767,31745.6464641568,33762.992721228
"2017-12-23 22:40:00",32934.2443767578,31041.0281806307,33212.6619002034
"2017-12-23 22:50:00",32358.5613000791,30327.4277562786,32418.7149288523
"2017-12-23 23:00:00",31560.7634735168,29615.4165428168,31771.1836428144
"2017-12-23 23:10:00",30866.6239766492,28914.9551877769,31004.8368759735
"2017-12-23 23:20:00",30144.8094804118,28233.5615219527,30092.7878674222
"2017-12-23 23:30:00",29433.2909347315,27578.1426719534,29329.6458306181
"2017-12-23 23:40:00",28762.6346905989,26955.6057643883,28465.4322861134
"2017-12-23 23:50:00",28070.2888062019,26372.8579258664,27736.1419995459
"2017-12-24 00:00:00",26472.891106882,25836.8062829971,27109.2787197339
"2017-12-24 00:10:00",25929.5840505504,25352.3008923681,26341.8362475269
"2017-12-24 00:20:00",25530.8050457498,24915.9635304814,25740.2501421516
"2017-12-24 00:30:00",24969.9872802889,24522.3589038176,25343.062874524
"2017-12-24 00:40:00",24471.4298108748,24166.0517188572,24842.0738912861
"2017-12-24 00:50:00",24053.8767107652,23841.606682081,24318.354606349
"2017-12-24 01:00:00",23780.8486181584,23543.5884999694,23940.7015905595
"2017-12-24 01:10:00",23458.032996983,23267.1217741166,23517.2679461351
"2017-12-24 01:20:00",23203.9108255793,23009.5706865713,22983.8583851075
"2017-12-24 01:30:00",22989.0283591272,22768.8593144957,22708.6068864365
"2017-12-24 01:40:00",22700.0708216739,22542.9117350521,22504.0342921011
"2017-12-24 01:50:00",22602.6028468603,22329.6520254026,22235.4920728866
"2017-12-24 02:00:00",22295.0206476872,22127.0042627095,21982.1571202544
"2017-12-24 02:10:00",22047.797196846,21933.2523663897,21755.004554114
"2017-12-24 02:20:00",21805.9421190001,21748.1196248789,21638.5703409272
"2017-12-24 02:30:00",21628.5955363199,21571.6891688673,21543.941011787
"2017-12-24 02:40:00",21536.8816584879,21404.0441290452,21480.8548208107
"2017-12-24 02:50:00",21480.156359594,21245.2676361029,21405.9399328399
"2017-12-24 03:00:00",21141.508695101,21095.4428207307,21374.3854636512
"2017-12-24 03:10:00",21062.0857156114,20955.6453942949,21362.4999042419
"2017-12-24 03:20:00",20891.1705276049,20830.9213908652,21356.6424750374
"2017-12-24 03:30:00",20717.6443385071,20727.3094251874,21356.437837425
"2017-12-24 03:40:00",20499.6734699258,20650.8481120073,21206.755389543
"2017-12-24 03:50:00",20547.5132578379,20607.5760660706,21066.8403469832
"2017-12-24 04:00:00",20529.2531599298,20603.5319021232,21066.6384862312
"2017-12-24 04:10:00",20438.4545593014,20641.2153256368,21125.7587862197
"2017-12-24 04:20:00",20247.5476407942,20708.9704049878,21301.2154406306
"2017-12-24 04:30:00",20440.4160469911,20791.6022992788,21583.1288616918
"2017-12-24 04:40:00",20565.8086956089,20873.9161676122,21896.5849706321
"2017-12-24 04:50:00",20751.7826212304,20940.7171690904,22468.3756933903
"2017-12-24 05:00:00",20804.1549118098,20976.810462816,22297.0326138609
"2017-12-24 05:10:00",20841.5324275482,20970.159352085,21985.5444627905
"2017-12-24 05:20:00",20661.2818963816,20921.3597169675,21634.6095649165
"2017-12-24 05:30:00",21083.6724297203,20834.1655817271,21424.5655003615
"2017-12-24 05:40:00",21572.6886421676,20712.3309706275,21376.2971187371
"2017-12-24 05:50:00",21378.8974313478,20559.6099079325,20747.1947591867
"2017-12-24 06:00:00",21131.3617206691,20379.7564179055,20071.0474605142
"2017-12-24 06:10:00",21209.7595293015,20179.9917335306,19321.9069779824
"2017-12-24 06:20:00",21161.0764326775,19981.405922673,18894.2339842994
"2017-12-24 06:30:00",20773.2287420592,19808.556261918,18985.0066386294
"2017-12-24 06:40:00",20338.9408387778,19686.0000278512,19050.0541193308
"2017-12-24 06:50:00",19566.4230696426,19638.2944970578,19049.8715832605
"2017-12-24 07:00:00",19818.4003381074,19689.9969461235,19363.3280259236
"2017-12-24 07:10:00",20001.7877426864,19857.9215090651,19517.0991108214
"2017-12-24 07:20:00",20164.7517867288,20127.9097496255,19753.6700062096
"2017-12-24 07:30:00",20241.3313775865,20478.0600889792,20049.3836302708
"2017-12-24 07:40:00",20386.3284143923,20886.4709483005,20410.1542462204
"2017-12-24 07:50:00",20623.1565921284,21331.2407487641,21078.4670319657
"2017-12-24 08:00:00",21179.0846048863,21790.4679115441,21155.3525792406
"2017-12-24 08:10:00",21850.2377239814,22245.6312707497,21593.008742465
"2017-12-24 08:20:00",22204.4870047355,22691.7313122273,22290.8928925468
"2017-12-24 08:30:00",22646.6188584114,23127.1489347582,22710.8062371693
"2017-12-24 08:40:00",23075.9452482373,23550.2650371235,23485.5759248742
"2017-12-24 08:50:00",23487.5510906552,23959.4605181044,24189.3743478233
"2017-12-24 09:00:00",24038.8909579207,24353.116276482,24786.7158688129
"2017-12-24 09:10:00",24261.8389706979,24729.9255541175,25632.4568309253
"2017-12-24 09:20:00",24804.1566009742,25089.8309651927,26170.6556232419
"2017-12-24 09:30:00",25252.6575010804,25433.0874669693,26750.2543256296
"2017-12-24 09:40:00",25528.1007529788,25759.9500167091,27430.3956571095
"2017-12-24 09:50:00",25728.8815582824,26070.6735716739,28004.0800866299
"2017-12-24 10:00:00",25995.6866843393,26365.5130891254,28571.8502336313
"2017-12-24 10:10:00",26553.7347309576,26644.8759509034,29234.2487561611
"2017-12-24 10:20:00",26846.2688756098,26909.7792371588,29547.7051891724
"2017-12-24 10:30:00",26904.0607966817,27161.3924526202,29932.1329062429
"2017-12-24 10:40:00",26947.6809538916,27400.8851020165,30257.4178849888
"2017-12-24 10:50:00",27255.2524422458,27629.4266900763,30346.1319779982
"2017-12-24 11:00:00",27554.9958236447,27848.1867215286,30563.2000278229
"2017-12-24 11:10:00",27887.9138180592,28057.4870374002,30563.1511937385
"2017-12-24 11:20:00",27961.0810836215,28254.258823911,30594.6294371878
"2017-12-24 11:30:00",28039.5125769608,28434.585603579,30689.1597753459
"2017-12-24 11:40:00",28134.9929895867,28594.5508989223,30783.7881412226
"2017-12-24 11:50:00",28053.7342558061,28730.238232459,30854.7594059783
"2017-12-24 12:00:00",28333.5775082455,28837.7311267071,31044.01612808
"2017-12-24 12:10:00",28696.5735166491,28913.2316615145,31168.5145028141
"2017-12-24 12:20:00",29076.1107577905,28953.4161460481,31174.2380303284
"2017-12-24 12:30:00",29067.4231952013,28955.0794468048,31186.2574914279
"2017-12-24 12:40:00",29123.0389866404,28915.0164302813,31184.0951313095
"2017-12-24 12:50:00",29409.2653594875,28830.0219629745,31182.181794747
"2017-12-24 13:00:00",29394.2180079693,28696.8909113811,31016.5223778421
"2017-12-24 13:10:00",29416.7417715656,28516.3532158794,30535.6893298193
"2017-12-24 13:20:00",29283.0919403163,28304.8791123732,30190.6867692693
"2017-12-24 13:30:00",29209.525120927,28082.8739106481,30133.5149312372
"2017-12-24 13:40:00",28885.6913589473,27870.7429204893,30054.4647696634
"2017-12-24 13:50:00",28726.8265475524,27688.8914516824,29772.7406679015
"2017-12-24 14:00:00",28473.620199874,27557.7248140126,29431.6810030863
"2017-12-24 14:10:00",28543.056387329,27490.3948047638,29303.5371383927
"2017-12-24 14:20:00",28595.5070520534,27471.0391712137,29139.9073656674
"2017-12-24 14:30:00",28574.5408188664,27476.5421481383,29102.2638122487
"2017-12-24 14:40:00",28641.2556633184,27483.7879703138,28982.1918486305
"2017-12-24 14:50:00",28622.2199682008,27469.6608725162,28832.3621483194
"2017-12-24 15:00:00",28591.1200183567,27411.0450895216,28792.9333131378
"2017-12-24 15:10:00",28680.8160051446,27299.4164745278,28751.3492503782
"2017-12-24 15:20:00",28516.9424469191,27184.6173544187,28716.0469899276
"2017-12-24 15:30:00",28617.0005404174,27131.0816744999,28595.7888980201
"2017-12-24 15:40:00",28526.1374617098,27203.2433800769,28410.4732457377
"2017-12-24 15:50:00",28359.4305958638,27465.5364164554,28402.4891478401
"2017-12-24 16:00:00",28219.1020559689,27982.3947289408,28353.1199799292
"2017-12-24 16:10:00",28422.9434176763,28792.3173881004,28266.5578670936
"2017-12-24 16:20:00",28511.0029302513,29830.0639655473,28173.8999764101
"2017-12-24 16:30:00",28750.3494326655,31004.4591581562,27957.0412049921
"2017-12-24 16:40:00",29476.8677311451,32224.3276628018,27844.6689360384
"2017-12-24 16:50:00",30236.5362653083,33398.494176359,27795.3828455363
"2017-12-24 17:00:00",31252.8183953295,34435.7833957024,27781.4865306574
"2017-12-24 17:10:00",32901.3456223001,35265.0087055896,27781.2795447428
"2017-12-24 17:20:00",35409.8104568982,35894.9382423096,28068.064444022
"2017-12-24 17:30:00",36681.1316197226,36354.328830034,29841.623537497
"2017-12-24 17:40:00",37160.0481208353,36671.9372929347,31913.6227231123
"2017-12-24 17:50:00",37584.6202990117,36876.5204551834,34453.0790930145
"2017-12-24 18:00:00",37730.6588423187,36996.8351409519,35905.0834153017
"2017-12-24 18:10:00",37792.4364243458,37058.9334081336,37679.8298218986
"2017-12-24 18:20:00",37727.5239778996,37078.0482495089,38046.5147107155
"2017-12-24 18:30:00",37518.8564600253,37066.7078915798,38726.6560421954
"2017-12-24 18:40:00",37655.8217796835,37037.4405608483,39075.5981220622
"2017-12-24 18:50:00",37660.9908112406,37002.7744838164,39465.9401023482
"2017-12-24 19:00:00",37685.9667735869,36975.2378869862,39465.9401023482
"2017-12-24 19:10:00",37747.0967961774,36963.0258784176,39655.1968244499
"2017-12-24 19:20:00",37607.1198368898,36957.001092403,39848.3541728421
"2017-12-24 19:30:00",37366.9278483668,36943.6930447927,40043.5248560576
"2017-12-24 19:40:00",37206.4781735421,36909.631251437,40193.6207068361
"2017-12-24 19:50:00",37245.7871146974,36841.3452281862,40193.7807503069
"2017-12-24 20:00:00",37100.6293513977,36725.3644908905,40226.8669273548
"2017-12-24 20:10:00",37342.0551105739,36551.9407001957,40406.2666350541
"2017-12-24 20:20:00",37235.0179020591,36326.214095929,40621.2921374028
"2017-12-24 20:30:00",37164.5946440851,36057.0470627131,40365.3177126757
"2017-12-24 20:40:00",36878.5922984432,35753.3019851705,39791.6274334153
"2017-12-24 20:50:00",36564.1178250466,35423.8412479239,39107.5363237268
"2017-12-24 21:00:00",36278.2319805028,35077.5272355959,38874.8853502178
"2017-12-24 21:10:00",35832.8418975979,34720.5683423309,38756.4952069833
"2017-12-24 21:20:00",35394.9157671933,34348.5570003606,38464.8456153246
"2017-12-24 21:30:00",35080.703879047,33954.4316514381,38017.3277813294
"2017-12-24 21:40:00",34625.5578683374,33531.1307373171,37216.9214015497
"2017-12-24 21:50:00",34439.1908159379,33071.5926997507,36701.1864865622
"2017-12-24 22:00:00",33878.3456479418,32568.7559804923,36020.2743094751
"2017-12-24 22:10:00",33614.3242920089,32018.4907829896,35371.5164771088
"2017-12-24 22:20:00",33189.8601239827,31428.3943574668,34518.5134319768
"2017-12-24 22:30:00",32566.1501462116,30808.9957158423,33629.8827067419
"2017-12-24 22:40:00",32232.8639166215,30170.8238700348,32487.7492060716
"2017-12-24 22:50:00",31678.3502413738,29524.4078319627,31767.3066556241
"2017-12-24 23:00:00",30902.5227899316,28880.2766135444,31186.1846622776
"2017-12-24 23:10:00",30230.7673598499,28248.3478500298,30439.829088447
"2017-12-24 23:20:00",29531.9718883562,27636.0936699931,29612.4605499485
"2017-12-24 23:30:00",28844.1021970179,27050.3748253401,28621.8582540141
"2017-12-24 23:40:00",28197.729782627,26498.0520679765,28041.8487468236
"2017-12-24 23:50:00",27530.4363528701,25985.9861498077,27241.3117016239
"2017-12-25 00:00:00",25960.0871461644,25521.0378227395,26471.6631475589
"2017-12-25 00:10:00",25443.2626065946,25108.0103521897,25984.3385894302
"2017-12-25 00:20:00",25071.6590159962,24743.4770576246,25606.3738762947
"2017-12-25 00:30:00",24539.162885533,24421.9537720228,25149.6178335441
"2017-12-25 00:40:00",24069.8146740603,24137.9563283629,24896.1145367602
"2017-12-25 00:50:00",23682.3621808144,23886.0005596233,24270.4481243816
"2017-12-25 01:00:00",23440.2652293607,23660.6022987827,23779.5585530352
"2017-12-25 01:10:00",23149.4913016477,23456.8371318336,23553.6516995726
"2017-12-25 01:20:00",22928.3816726702,23272.0196568244,23251.2115833897
"2017-12-25 01:30:00",22747.536967454,23104.0242248176,23030.4098406062
"2017-12-25 01:40:00",22493.8062221625,22950.7251868758,22929.8662260057
"2017-12-25 01:50:00",22432.4132452955,22809.9968940613,22843.1226727312
"2017-12-25 02:00:00",22162.2999025756,22679.7136974367,22636.1210196093
"2017-12-25 02:10:00",21953.5856710107,22558.1099300599,22397.5762849948
"2017-12-25 02:20:00",21751.3567109347,22444.8598529706,22300.9755631186
"2017-12-25 02:30:00",21614.673839498,22339.9977092041,22216.2034498061
"2017-12-25 02:40:00",21564.6288166169,22243.5577417955,22107.7740247076
"2017-12-25 02:50:00",21550.6369191641,22155.57419378,22072.2763008663
"2017-12-25 03:00:00",21256.1975045224,22076.0813081928,22048.5602154028
"2017-12-25 03:10:00",21221.7205318329,22006.1063265423,21965.8300498878
"2017-12-25 03:20:00",21096.9364702262,21950.6484842301,21930.3324016081
"2017-12-25 03:30:00",20970.5840835757,21915.7000151309,21930.1222669454
"2017-12-25 03:40:00",20800.8578397016,21907.2531531193,21961.641707575
"2017-12-25 03:50:00",20897.5697178073,21931.3001320701,22111.4698903042
"2017-12-25 04:00:00",20929.2179929272,21993.833185858,22320.4406379933
"2017-12-25 04:10:00",20889.3352319714,22097.3063200057,22426.8973197077
"2017-12-25 04:20:00",20750.3470957476,22230.0206266285,22476.1828638308
"2017-12-25 04:30:00",20995.4473657229,22376.7389694893,22685.1537720156
"2017-12-25 04:40:00",21173.9361738902,22522.2242123515,23128.723896354
"2017-12-25 04:50:00",21413.6408598013,22651.239218978,23521.1939481118
"2017-12-25 05:00:00",21520.5733801864,22748.5468531322,23428.6415795146
"2017-12-25 05:10:00",21613.1152690333,22802.0690413346,23298.526251177
"2017-12-25 05:20:00",21488.832748191,22812.3639611362,23010.6953773291
"2017-12-25 05:30:00",21966.8282414363,22783.1488528454,22871.9949114153
"2017-12-25 05:40:00",22511.7247710457,22718.1409567705,22645.2762058412
"2017-12-25 05:50:00",22375.0121199401,22621.05751322,22394.887754291
"2017-12-25 06:00:00",22184.8372853091,22495.6157625023,21918.2937212108
"2017-12-25 06:10:00",22320.2922643093,22349.0012748791,21991.2514982952
"2017-12-25 06:20:00",22328.8840021852,22202.2729404248,22089.9383763364
"2017-12-25 06:30:00",21998.7271126315,22079.9579791674,22227.7840649668
"2017-12-25 06:40:00",21622.0722082742,22006.5836111344,22744.2965730312
"2017-12-25 06:50:00",20907.4428448796,22006.6770563538,23256.8663332639
"2017-12-25 07:00:00",21215.6734616065,22104.7655348533,23452.1866395156
"2017-12-25 07:10:00",21455.0600813814,22317.6344050057,23461.918833405
"2017-12-25 07:20:00",21673.6284681544,22631.101578564,23532.8651225485
"2017-12-25 07:30:00",21805.4282334274,23023.2431056262,24112.4637148136
"2017-12-25 07:40:00",22004.9730675439,23472.1350362902,25117.8891657528
"2017-12-25 07:50:00",22295.5460290236,23955.8534206542,25736.9151763102
"2017-12-25 08:00:00",22904.0092939031,24452.474308816,26383.5418918895
"2017-12-25 08:10:00",23626.6565001863,24943.4555552234,27002.5682424663
"2017-12-25 08:20:00",24031.8318461071,25423.7822317233,27371.2239857939
"2017-12-25 08:30:00",24523.680515092,25891.821214512,27749.7371213232
"2017-12-25 08:40:00",25001.5502711832,26345.9393797861,28404.2494901203
"2017-12-25 08:50:00",25460.4449220847,26784.503603742,28841.9048347796
"2017-12-25 09:00:00",26057.5255157638,27205.8807625764,29141.5610177728
"2017-12-25 09:10:00",26325.2081288401,27608.7515242049,29514.1598489515
"2017-12-25 09:20:00",26910.3113025645,27993.051723421,29991.2440633509
"2017-12-25 09:30:00",27400.1218637026,28359.0309867372,30600.4135758316
"2017-12-25 09:40:00",27715.4296640911,28706.9389406662,31249.0114261918
"2017-12-25 09:50:00",27954.4268962795,29037.0252117207,31728.0668099346
"2017-12-25 10:00:00",28257.5439951984,29349.5394264132,32171.6368177159
"2017-12-25 10:10:00",28849.6337858553,29644.8850865847,32540.2926366035
"2017-12-25 10:20:00",29174.6190968682,29924.0811953894,32682.2348389646
"2017-12-25 10:30:00",29263.1719292652,30188.3006313099,33125.8052151692
"2017-12-25 10:40:00",29335.5133741276,30438.7162728287,33527.9750611512
"2017-12-25 10:50:00",29669.342243306,30676.5009984282,33796.0884429255
"2017-12-25 11:00:00",29993.1911436547,30902.827686591,33938.0307082532
"2017-12-25 11:10:00",30347.9622756749,31118.0229503462,34249.6344516056
"2017-12-25 11:20:00",30441.079125579,31319.0283409091,34338.5949131457
"2017-12-25 11:30:00",30537.1664808795,31501.9391440418,34338.2658835201
"2017-12-25 11:40:00",30647.961422566,31662.8506455061,34618.3935903838
"2017-12-25 11:50:00",30579.9089702097,31797.8581310639,34612.5328614613
"2017-12-25 12:00:00",30870.1136953266,31903.0568864773,34539.6820981312
"2017-12-25 12:10:00",31240.9817375247,31974.6620487694,34291.6569135038
"2017-12-25 12:20:00",31625.9802213143,32009.3681600081,34100.0594585798
"2017-12-25 12:30:00",31620.8773058268,32003.9896135226,34099.8333726161
"2017-12-25 12:40:00",31677.5969092172,31955.3408026421,34234.0168074657
